"Country","Indicator","Unit","Date","Value"
"São Tomé and Principe","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1446.25100712116
"São Tomé and Principe","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1484.15446846899
"Senegal","Population (000 at mid-year)","000 at mid-year","2007",12981.931
"Senegal","Population (000 at mid-year)","000 at mid-year","2008",13343.424
"Senegal","Population (000 at mid-year)","000 at mid-year","2009",13712
"Senegal","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",18956
"Senegal","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",19430
"Senegal","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1460.1833887424
"Senegal","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1456.14798720328
"Seychelles","Population (000 at mid-year)","000 at mid-year","2007",85.702
"Seychelles","Population (000 at mid-year)","000 at mid-year","2008",86.595
"Seychelles","Population (000 at mid-year)","000 at mid-year","2009",87
"Seychelles","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",516
"Seychelles","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",529
"Seychelles","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",6020.86299036195
"Seychelles","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6108.89774236388
"Sierra Leone","Population (000 at mid-year)","000 at mid-year","2007",6152.359
"Sierra Leone","Population (000 at mid-year)","000 at mid-year","2008",6294.774
"Sierra Leone","Population (000 at mid-year)","000 at mid-year","2009",5132
"Sierra Leone","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",4096
"Sierra Leone","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",4321
"Sierra Leone","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",665.760889440944
"Sierra Leone","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",686.442436217726
"Somalia","Population (000 at mid-year)","000 at mid-year","2007",9291.609
"Somalia","Population (000 at mid-year)","000 at mid-year","2008",9558.666
"Somalia","Population (000 at mid-year)","000 at mid-year","2009",9832
"Somalia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",8823
"Somalia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",9349
"Somalia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",949.56643138987
"Somalia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",978.065349286187
"South Africa","Population (000 at mid-year)","000 at mid-year","2007",48367.131
"South Africa","Population (000 at mid-year)","000 at mid-year","2008",48782.755
"South Africa","Population (000 at mid-year)","000 at mid-year","2009",49052
"South Africa","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",226798
"South Africa","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",233829
"South Africa","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4689.09350856473
"South Africa","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4793.2717207136
"Sudan","Population (000 at mid-year)","000 at mid-year","2007",39379.358
"Sudan","Population (000 at mid-year)","000 at mid-year","2008",40218.455
"Sudan","Population (000 at mid-year)","000 at mid-year","2009",41088
"Sudan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",57394
"Sudan","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",61297
"Sudan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1457.46408562577
"Sudan","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1524.10131120154
"Swaziland","Population (000 at mid-year)","000 at mid-year","2007",1133.066
"Swaziland","Population (000 at mid-year)","000 at mid-year","2008",1128.814
"Swaziland","Population (000 at mid-year)","000 at mid-year","2009",1337
"Swaziland","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",3473
"Swaziland","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",3556
"Swaziland","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3065.13477590891
"Swaziland","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3150.2089803989
"Tanzania","Population (000 at mid-year)","000 at mid-year","2007",39384.223
"Tanzania","Population (000 at mid-year)","000 at mid-year","2008",40213.162
"Tanzania","Population (000 at mid-year)","000 at mid-year","2009",41049
"Tanzania","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",27371
"Tanzania","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",29934
"Tanzania","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",694.973720822168
"Tanzania","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",744.383145001132
"Togo","Population (000 at mid-year)","000 at mid-year","2007",5701.579
"Togo","Population (000 at mid-year)","000 at mid-year","2008",5858.673
"Togo","Population (000 at mid-year)","000 at mid-year","2009",6032
"Togo","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",3509
"Togo","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",3548
"Togo","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",615.443546428104
"Togo","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",605.597888805195
"Tunisia","Population (000 at mid-year)","000 at mid-year","2007",10281.21
"Tunisia","Population (000 at mid-year)","000 at mid-year","2008",10383.577
"Tunisia","Population (000 at mid-year)","000 at mid-year","2009",10486
"Tunisia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",60582
"Tunisia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",63368
"Tunisia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",5892.49708935038
"Tunisia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6102.71392989141
"Uganda","Population (000 at mid-year)","000 at mid-year","2007",30262.61
"Uganda","Population (000 at mid-year)","000 at mid-year","2008",31367.972
"Uganda","Population (000 at mid-year)","000 at mid-year","2009",32370
"Uganda","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",29006
"Uganda","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",31617
"Uganda","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",958.476483026414
"Uganda","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1007.93892572972
"Zaire (Congo Kinshasa)","Population (000 at mid-year)","000 at mid-year","2007",64390.2
"Zaire (Congo Kinshasa)","Population (000 at mid-year)","000 at mid-year","2008",66514.506
"Zaire (Congo Kinshasa)","Population (000 at mid-year)","000 at mid-year","2009",68693
"Zaire (Congo Kinshasa)","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",15622
"Zaire (Congo Kinshasa)","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",16591
"Zaire (Congo Kinshasa)","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",242.614559358412
"Zaire (Congo Kinshasa)","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",249.434311366606
"Zambia","Population (000 at mid-year)","000 at mid-year","2007",11477.447
"Zambia","Population (000 at mid-year)","000 at mid-year","2008",11669.534
"Zambia","Population (000 at mid-year)","000 at mid-year","2009",11863
"Zambia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",9315
"Zambia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",9855
"Zambia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",811.591637060054
"Zambia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",844.506730088794
"Zimbabwe","Population (000 at mid-year)","000 at mid-year","2007",11443.187
"Zimbabwe","Population (000 at mid-year)","000 at mid-year","2008",11350.111
"Zimbabwe","Population (000 at mid-year)","000 at mid-year","2009",11393
"Zimbabwe","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",10302
"Zimbabwe","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",8841
"Zimbabwe","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",900.273673758893
"Zimbabwe","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",778.935113498009
"Total 3 Small African countries","Population (000 at mid-year)","000 at mid-year","2007",598.963
"Total 3 Small African countries","Population (000 at mid-year)","000 at mid-year","2008",617.738
"Total 3 Small African countries","Population (000 at mid-year)","000 at mid-year","2009",708
"Total 3 Small African countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",787
"Total 3 Small African countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",834
"Total 3 Small African countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1313.93758879931
"Total 3 Small African countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1350.08693005773
"Total Africa","Population (000 at mid-year)","000 at mid-year","2007",952787.083
"Total Africa","Population (000 at mid-year)","000 at mid-year","2008",974527.69
"Total Africa","Population (000 at mid-year)","000 at mid-year","2009",990447
"Total Africa","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",1642821
"Total Africa","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",1734918
"Total Africa","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1724.22677564784
"Total Africa","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1780.26547403697
