age,sex,goo,coo,doa,famsize,bro,sis,sib,po,ind,ref,rei,res,dis,gov,cit,hfd,ffd,ad1,ad2,ad3,ad4,ad5,adp,a1,a2,a3,d1,d2,d3,p1,p2,p3,p4,p5,p6
6,male,Daraa,Inkhil,2013,8,4,2,,Worker,Blue Collar,1,0,0,District 10,,,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10,male,Daraa,Inkhil,2013,8,2,3,,Worker,Blue Collar,1,0,0,District 10,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,male,Daraa,Lagat ,2012,6,2,2,,Worker,Blue Collar,1,0,0,District 10,,,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
12,female,Daraa,Nahta,2012,4,1,,,Worker,Blue Collar,1,0,0,District 10,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12,male,Daraa,Da'el,2012,6,4,0,,Worker Abroad,Blue Collar,1,0,0,District 10,,,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
13,male,Daraa,Busra al-Sham,2012,7,4,,,Worker Tile,Blue Collar,1,0,0,District 10,,,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,male,Aleppo,Halab ,2012,8,3,3,,Worker Tile,Blue Collar,1,0,0,District 10,,,1,1,0,0,0,1,1,1,-1,0,1,0,1,0,1,0,0,0,0,0
11,male,Aleppo,Halab ,2012,8,3,3,,Worker Tile,Blue Collar,1,0,0,District 10,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,male,Aleppo,Halab ,2012,7,4,2,,,,1,0,0,District 10,,,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
11,male,Daraa,Inkhil,2012,7,4,1,,,,1,0,0,District 10,,,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 10,,,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8,female,,,,9,2,3,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
8,female,,,,5,1,2,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0
10,female,,,,7,2,3,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0
5,male,,,,9,4,3,,,,1,0,0,District 11,,,1,1,0,0,0,1,1,1,-1,0,0,1,1,1,1,0,0,1,0,0
7,male,,,,3,,,,,,1,0,0,District 11,,,1,1,1,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0
12,male,,,,7,6,1,,,,1,0,0,District 11,,,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0
12,male,,,,6,3,3,,,,1,0,0,District 11,,,1,0,0,0,0,0,1,1,-1,0,0,0,0,0,1,0,0,1,0,0
13,male,,,,6,2,3,,,,1,0,0,District 11,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
6,,,,,4,1,1,,,,1,0,0,District 11,,,1,1,0,0,0,1,1,1,-1,0,0,1,0,0,1,0,1,0,0,0
7,,,,,7,3,2,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0
7,,,,,10,3,5,,,,1,0,0,District 11,,,1,1,0,0,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0
8,,,,,8,,,,,,1,0,0,District 11,,,1,1,1,0,0,0,0,1,-1,-1,1,0,0,0,1,0,1,0,0,0
9,,,,,10,5,3,,,,1,0,0,District 11,,,1,0,0,0,1,0,0,1,0,-1,1,0,0,0,.,.,.,.,.,.
10,,,,,7,5,1,,,,1,0,0,District 11,,,1,1,0,0,0,1,1,1,-1,0,0,0,0,0,0,1,0,0,0,1
10,,,,,8,,,,,,1,0,0,District 11,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
10,,,,,,,,,,,1,0,0,District 11,,,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
11,,,,,4,1,1,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,1,0,0,1,0
11,,,,,7,5,2,,,,1,0,0,District 11,,,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,.,.,.,.,.,.
11,,,,,9,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,1,0,-1,0,0,1,0,0,1,0,0,0,0,0
11,,,,,7,4,2,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
,,,,,8,5,1,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0
,,,,,10,5,3,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,.,.,.,.,.,.
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,1,0,0,0,1
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,1,0,-1,0,0,1,0,0,1,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,.,.,.,.,.,.
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,1,1,0,-1,0,0,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
,,,,,8,4,2,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,-1,0,0,1,0,1,0,0,0,0,0,1
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,1,0,1,0,0,0,1
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,1,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 11,,,1,1,1,0,0,0,0,1,-1,0,0,1,0,0,1,0,0,0,0,0
10,male,Elbo,,,5,3,,,Carpenter,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,male,Daraa ,,,5,3,1,,Construction,Blue Collar,1,0,0,District 12,,,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
10,male,Daraa ,,,4,1,1,,Construction,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,female,Elbo,,,9,3,3,,Construction,Blue Collar,1,0,0,District 12,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,male,Elbo,,,6,3,3,,Construction,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
9,male,Elbo,,,8,3,3,,Construction,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,female,,,,9,3,4,,Construction,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,1,-1,0,1,0,0,0,1,0,0,0,0,0
7,female,,,,7,2,3,,Construction,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8,female,,,,8,3,3,,Construction,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6,male,,,,5,2,1,,Construction,Blue Collar,1,0,0,District 12,,,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
6,male,,,,7,3,2,,Construction,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0
6,male,,,,8,3,3,,Construction,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,male,Daraa ,,2014,10,4,4,,Driver,Blue Collar,1,0,0,District 12,,,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
5,female,,,,6,3,1,,Driver,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
8,female,Daraa,,2012,9,3,3,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8,female,Daraa,,2012,7,1,4,,Freelance,Blue Collar,1,0,0,District 12,,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,.,.,.,.,.,.
10,female,Daraa,,2013,7,1,4,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa,,2013,4,3,2,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa,,2013,9,3,4,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
12,female,Daraa,,2013,4,1,2,,Freelance,Blue Collar,1,0,0,District 12,,,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,.,.,.,.,.,0
12,female,Daraa,,2013,6,5,4,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
12,female,Daraa,,2013,6,11,5,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0
13,female,Daraa,,,10,5,3,,Freelance,Blue Collar,1,0,0,District 12,,,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
16,female,Daraa,,2013,7,3,4,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
16,female,Daraa,,,7,2,4,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1
9,male,Daraa,,2012,5,2,2,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
10,male,Daraa,,,6,2,2,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10,male,Daraa,,2013,10,4,4,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
10,male,Daraa,,2013,5,4,0,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,,2013,5,2,2,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
11,male,Daraa,,2013,6,4,2,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
13,male,Daraa,,2013,3,2,6,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,male,Daraa,,2013,3,2,0,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
6,female,,,2013,5,2,1,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,female,,,,10,3,5,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,,,,10,3,5,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,,,,10,3,5,,Freelance,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
10,female,Elbo,,,10,5,3,,Painter,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,male,Elbo,,,8,3,3,,Pilot,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,1,-1,0,0,0,1,1,1,0,0,0,0,0
15,male,Daraa,,2013,7,4,0,,Soldier,Military,1,0,0,District 12,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,,,2013,7,4,2,,Soldier,Military,1,0,0,District 12,,,1,1,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0
12,female,Daraa,,2013,7,3,2,,Unemployed,Unemployed,1,0,0,District 12,,,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
13,female,Daraa,,2013,7,3,2,,Unemployed,Unemployed,1,0,0,District 12,,,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,.
13,female,Daraa,,2013,7,3,2,,Unemployed,Unemployed,1,0,0,District 12,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
10,male,Daraa,,2013,7,3,2,,Unemployed,Unemployed,1,0,0,District 12,,,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
8,female,Damascus,,,9,3,4,,Worker,Blue Collar,1,0,0,District 12,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,female,Damasus,,,8,3,3,,Worker,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
6,female,Daraa ,,,8,3,3,,Worker,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,,6,2,2,,Worker,Blue Collar,1,0,0,District 12,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa ,,,,3,3,,Worker,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,1,-1,0,1,0,1,0,0,0,1,0,0,0
8,female,Daraa ,,,9,3,4,,Worker,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0
8,female,Daraa ,,,9,3,4,,Worker,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9,female,Elbo,,,8,3,3,,Worker,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,male,Elbo,,,8,4,2,,Worker,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
10,male,Elbo,,,8,4,2,,Worker,Blue Collar,1,0,0,District 12,,,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,1,0,0,0
10,male,Elbo,,,8,3,3,,Worker,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12,male,Elbo,,,8,3,3,,Worker,Blue Collar,1,0,0,District 12,,,1,1,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
6,female,,,,6,2,2,,Worker,Blue Collar,1,0,0,District 12,,,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,.,.,.,.,.,.
6,male,Damascus,,,10,5,3,,,,1,0,0,District 12,,,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6,female,Daraa,,,7,3,2,,,,1,0,0,District 12,,,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
7,female,Daraa,,,6,1,3,,,,1,0,0,District 12,,,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
10,female,Daraa,,2012,7,2,3,,,,1,0,0,District 12,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,,2011,4,2,1,,,,1,0,0,District 12,,,1,1,0,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa ,,,6,2,2,,,,1,0,0,District 12,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,female,Elbo,,,8,3,3,,,,1,0,0,District 12,,,1,1,1,0,0,0,0,1,-1,0,0,1,0,1,0,0,1,0,0,0
9,female,Elbo,,,7,2,3,,,,1,0,0,District 12,,,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,.,.,.,.,.,.
6,male,Elbo,,,8,4,2,,,,1,0,0,District 12,,,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
6,male,Elbo,,,10,5,3,,,,1,0,0,District 12,,,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7,male,Elbo,,,10,5,3,,,,1,0,0,District 12,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8,male,Elbo,,,10,5,3,,,,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
9,male,Elbo,,,11,5,3,,,,1,0,0,District 12,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,1,0,0,0
10,male,Elbo,,,9,3,4,,,,1,0,0,District 12,,,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
10,male,Elbo,,,6,4,,,,,1,0,0,District 12,,,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9,female,Homs,,,7,2,3,,,,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,0,0,0
9,female,Homs,,,8,2,4,,,,1,0,0,District 12,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,,,,10,,4,,,,1,0,0,District 12,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,,,,10,5,3,,,,1,0,0,District 12,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,male,,,,5,2,,,,,1,0,0,District 12,,,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 12,,,1,1,1,0,0,0,0,1,-1,0,0,1,0,1,1,0,0,0,0,0
10,male,Daraa ,,2013,9,6,2,,Driver,Blue Collar,1,0,0,District 2,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,,2013,5,2,,,Farmer,Agriculture,1,0,0,District 2,,,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8,male,Daraa,,2012,9,4,4,,Farmer,Agriculture,1,0,0,District 2,,,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
9,female,Daraa,Al-Sora,2014,12,3,7,,Freelance,Blue Collar,1,0,0,District 2,,,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
11,male,Daraa,Al-Sora,212,5,3,1,,Freelance,Blue Collar,1,0,0,District 2,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
5,male,Daraa,Tafas,2012,6,2,2,,Freelance,Blue Collar,1,0,0,District 2,,,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
11,male,Daraa,Tafas,2014,5,3,,,Freelance,Blue Collar,1,0,0,District 2,,,1,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
7,female,Daraa,,2012,5,1,2,,Freelance,Blue Collar,1,0,0,District 2,,,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7,male,Daraa,,2012,7,4,1,,Freelance,Blue Collar,1,0,0,District 2,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
10,male,Daraa,,2012,4,1,2,,Freelance,Blue Collar,1,0,0,District 2,,,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
10,male,Daraa,,2012,5,1,2,,Maintenance,Blue Collar,1,0,0,District 2,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14,male,Daraa,Al-Sora,2012,7,3,1,,Mechanic,Blue Collar,1,0,0,District 2,,,1,1,0,0,0,1,1,0,-1,0,0,0,0,0,1,0,0,0,0,0
10,male,Daraa,Al-Sora,2012,7,3,2,,Smith,Blue Collar,1,0,0,District 2,,,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1
11,male,Daraa,Al-Sora,2012,7,3,2,,Smith,Blue Collar,1,0,0,District 2,,,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
13,male,Daraa,Al-Sora,2012,7,3,2,,Smith,Blue Collar,1,0,0,District 2,,,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7,male,Daraa,,2013,6,3,,,Tailor,Blue Collar,1,0,0,District 2,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
8,male,Daraa,,2013,6,4,,,Tailor,Blue Collar,1,0,0,District 2,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
12,male,,,2012,6,2,2,,Unemployed,Unemployed,1,0,0,District 2,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,1,0,0,0,0
6,female,Daraa ,,,9,2,5,,Carpenter,Blue Collar,1,0,0,District 3,,,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
9,female,Daraa ,,2013,9,2,5,,Carpenter,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
8,female,Daraa ,Al Sanameen,2014,7,3,3,,Dead,,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,-1,0,1,0,0,1,0,1,0,0,0
10,female,Daraa ,Al Sanameen,2014,7,3,3,,Dead,,1,0,0,District 3,,,1,1,0,0,0,0,0,1,-1,-1,0,1,0,0,0,1,1,0,0,0
6,female,Daraa,Al-Sora,,11,3,6,,Freelance,Blue Collar,1,0,0,District 3,,,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,Al-Sora,2013,5,1,2,,Freelance,Blue Collar,1,0,0,District 3,,,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
8,female,Daraa,Al-Sora,,5,2,1,,Freelance,Blue Collar,1,0,0,District 3,,,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0
8,female,Daraa,Al-Sora,2013,5,1,2,,Freelance,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,
9,female,Daraa,Al-Sora,2013,7,2,3,,Freelance,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,
11,male,Daraa,Al-Sora,2012,5,3,1,,Freelance,Blue Collar,1,0,0,District 3,,,1,1,1,0,0,1,1,1,-1,0,1,1,0,0,1,0,0,0,0,0
7,female,Daraa,Taybeh,2013,5,1,2,,Freelance,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,
6,female,Daraa,,,4,1,1,,Freelance,Blue Collar,1,0,0,District 3,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,female,Daraa,,2013,5,1,2,,Freelance,Blue Collar,1,0,0,District 3,,,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0
8,female,Daraa,,,6,2,2,,Freelance,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0
9,female,Daraa,,2013,10,2,6,,Freelance,Blue Collar,1,0,0,District 3,,,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,
15,female,Daraa,,2012,6,2,2,,Freelance,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,1,0,-1,-1,0,1,0,0,0,1,1,0,0,0
6,female,Homs,,2013,8,1,7,,Freelance,Blue Collar,1,0,0,District 3,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
12,male,Daraa,,2013,7,3,2,,Journalist,White Collar,1,0,0,District 3,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7,female,Daraa,,,6,1,3,,Non-Profit,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0
7,female,Daraa,,,5,1,2,,Non-Profit,Blue Collar,1,0,0,District 3,,,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa,Mahajjah,2013,10,2,6,,Retail Car,Blue Collar,1,0,0,District 3,,,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
10,female,Damascus,Bilad al-Sham,2013,10,6,2,,Retail Electronics,Blue Collar,1,0,0,District 3,,,1,0,0,0,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,,,8,2,4,,Teacher,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,1,0,1,0,0,0
8,female,Daraa,,2013,7,2,3,,Teacher,Blue Collar,1,0,0,District 3,,,1,1,0,0,0,0,0,1,0,-1,0,1,0,1,0,0,0,0,0,
