"location","variable","Unit","Date","Value"
"Angola","Groundwater: leaving the country (total)","10^9 m3/yr","2012",0
"Angola","Groundwater: leaving the country (total)","10^9 m3/yr","2014",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","1962",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","1967",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","1972",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","1977",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","1982",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","1987",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","1992",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","1997",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","2002",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","2007",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","2012",0
"Angola","Groundwater: accounted outflow","10^9 m3/yr","2014",0
"Angola","Water resources: total external renewable","10^9 m3/yr","1962",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","1967",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","1972",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","1977",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","1982",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","1987",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","1992",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","1997",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","2002",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","2007",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","2012",0.4
"Angola","Water resources: total external renewable","10^9 m3/yr","2014",0.4
"Angola","Total renewable surface water","10^9 m3/yr","1962",145.4
"Angola","Total renewable surface water","10^9 m3/yr","1967",145.4
"Angola","Total renewable surface water","10^9 m3/yr","1972",145.4
"Angola","Total renewable surface water","10^9 m3/yr","1977",145.4
"Angola","Total renewable surface water","10^9 m3/yr","1982",145.4
"Angola","Total renewable surface water","10^9 m3/yr","1987",145.4
"Angola","Total renewable surface water","10^9 m3/yr","1992",145.4
"Angola","Total renewable surface water","10^9 m3/yr","1997",145.4
"Angola","Total renewable surface water","10^9 m3/yr","2002",145.4
"Angola","Total renewable surface water","10^9 m3/yr","2007",145.4
"Angola","Total renewable surface water","10^9 m3/yr","2012",145.4
"Angola","Total renewable surface water","10^9 m3/yr","2014",145.4
"Angola","Total renewable groundwater","10^9 m3/yr","1962",58
"Angola","Total renewable groundwater","10^9 m3/yr","1967",58
"Angola","Total renewable groundwater","10^9 m3/yr","1972",58
"Angola","Total renewable groundwater","10^9 m3/yr","1977",58
"Angola","Total renewable groundwater","10^9 m3/yr","1982",58
"Angola","Total renewable groundwater","10^9 m3/yr","1987",58
"Angola","Total renewable groundwater","10^9 m3/yr","1992",58
"Angola","Total renewable groundwater","10^9 m3/yr","1997",58
"Angola","Total renewable groundwater","10^9 m3/yr","2002",58
"Angola","Total renewable groundwater","10^9 m3/yr","2007",58
"Angola","Total renewable groundwater","10^9 m3/yr","2012",58
"Angola","Total renewable groundwater","10^9 m3/yr","2014",58
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","1962",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","1967",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","1972",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","1977",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","1982",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","1987",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","1992",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","1997",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","2002",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","2007",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","2012",55
"Angola","Overlap: between surface water and groundwater","10^9 m3/yr","2014",55
"Angola","Total renewable water resources","10^9 m3/yr","1962",148.4
"Angola","Total renewable water resources","10^9 m3/yr","1967",148.4
"Angola","Total renewable water resources","10^9 m3/yr","1972",148.4
"Angola","Total renewable water resources","10^9 m3/yr","1977",148.4
"Angola","Total renewable water resources","10^9 m3/yr","1982",148.4
"Angola","Total renewable water resources","10^9 m3/yr","1987",148.4
"Angola","Total renewable water resources","10^9 m3/yr","1992",148.4
"Angola","Total renewable water resources","10^9 m3/yr","1997",148.4
"Angola","Total renewable water resources","10^9 m3/yr","2002",148.4
"Angola","Total renewable water resources","10^9 m3/yr","2007",148.4
"Angola","Total renewable water resources","10^9 m3/yr","2012",148.4
"Angola","Total renewable water resources","10^9 m3/yr","2014",148.4
"Angola","Dependency ratio","%","1962",0.2695
"Angola","Dependency ratio","%","1967",0.2695
"Angola","Dependency ratio","%","1972",0.2695
"Angola","Dependency ratio","%","1977",0.2695
"Angola","Dependency ratio","%","1982",0.2695
"Angola","Dependency ratio","%","1987",0.2695
"Angola","Dependency ratio","%","1992",0.2695
"Angola","Dependency ratio","%","1997",0.2695
"Angola","Dependency ratio","%","2002",0.2695
"Angola","Dependency ratio","%","2007",0.2695
"Angola","Dependency ratio","%","2012",0.2695
"Angola","Dependency ratio","%","2014",0.2695
"Angola","Total renewable water resources per capita","m3/inhab/yr","1962",27150
"Angola","Total renewable water resources per capita","m3/inhab/yr","1967",24887
"Angola","Total renewable water resources per capita","m3/inhab/yr","1972",22526
"Angola","Total renewable water resources per capita","m3/inhab/yr","1977",19784
"Angola","Total renewable water resources per capita","m3/inhab/yr","1982",16848
"Angola","Total renewable water resources per capita","m3/inhab/yr","1987",14427
"Angola","Total renewable water resources per capita","m3/inhab/yr","1992",12524
"Angola","Total renewable water resources per capita","m3/inhab/yr","1997",10752
"Angola","Total renewable water resources per capita","m3/inhab/yr","2002",9212
"Angola","Total renewable water resources per capita","m3/inhab/yr","2007",7736
"Angola","Total renewable water resources per capita","m3/inhab/yr","2012",6541
"Angola","Total renewable water resources per capita","m3/inhab/yr","2014",5931
"Angola","Interannual variability (WRI)","","2013",2.5
"Angola","Seasonal variability (WRI)","","2013",3.1
"Angola","Total dam capacity","km3","1960",0.1419
"Angola","Total dam capacity","km3","1965",0.1626
"Angola","Total dam capacity","km3","1970",0.1856
"Angola","Total dam capacity","km3","1975",4.322
"Angola","Total dam capacity","km3","1980",4.322
"Angola","Total dam capacity","km3","1985",4.322
"Angola","Total dam capacity","km3","1990",4.47
"Angola","Total dam capacity","km3","1995",4.47
"Angola","Total dam capacity","km3","2000",4.47
"Angola","Total dam capacity","km3","2005",9.445
"Angola","Total dam capacity","km3","2010",9.445
"Angola","Dam capacity per capita","m3/inhab","1960",25.96
"Angola","Dam capacity per capita","m3/inhab","1965",27.27
"Angola","Dam capacity per capita","m3/inhab","1970",28.17
"Angola","Dam capacity per capita","m3/inhab","1975",576.2
"Angola","Dam capacity per capita","m3/inhab","1980",490.7
"Angola","Dam capacity per capita","m3/inhab","1985",420.2
"Angola","Dam capacity per capita","m3/inhab","1990",377.2
"Angola","Dam capacity per capita","m3/inhab","1995",323.9
"Angola","Dam capacity per capita","m3/inhab","2000",277.5
"Angola","Dam capacity per capita","m3/inhab","2005",492.3
"Angola","Dam capacity per capita","m3/inhab","2010",416.3
"Angola","Agricultural water withdrawal","10^9 m3/yr","1987",0.365
"Angola","Agricultural water withdrawal","10^9 m3/yr","2000",0.21
"Angola","Agricultural water withdrawal","10^9 m3/yr","2005",0.1467
"Angola","Industrial water withdrawal","10^9 m3/yr","1987",0.048
"Angola","Industrial water withdrawal","10^9 m3/yr","2000",0.1845
"Angola","Industrial water withdrawal","10^9 m3/yr","2005",0.2396
"Angola","Municipal water withdrawal","10^9 m3/yr","1987",0.067
"Angola","Municipal water withdrawal","10^9 m3/yr","2000",0.246
"Angola","Municipal water withdrawal","10^9 m3/yr","2005",0.3195
"Angola","Total water withdrawal","10^9 m3/yr","1987",0.48
"Angola","Total water withdrawal","10^9 m3/yr","2000",0.6405
"Angola","Total water withdrawal","10^9 m3/yr","2005",0.7058
"Angola","Irrigation water withdrawal","10^9 m3/yr","2005",0.1467
"Angola","Irrigation water requirement","10^9 m3/yr","2005",0.04
"Angola","Agricultural water withdrawal as % of total water withdrawal","%","1987",76.04
"Angola","Agricultural water withdrawal as % of total water withdrawal","%","2000",32.79
"Angola","Agricultural water withdrawal as % of total water withdrawal","%","2005",20.78
"Angola","Agricultural water withdrawal as % of total renewable water resources","%","1987",0.246
"Angola","Agricultural water withdrawal as % of total renewable water resources","%","2000",0.1415
"Angola","Agricultural water withdrawal as % of total renewable water resources","%","2005",0.0989
"Angola","Industrial water withdrawal as % of total water withdrawal","%","1987",10
"Angola","Industrial water withdrawal as % of total water withdrawal","%","2000",28.81
"Angola","Industrial water withdrawal as % of total water withdrawal","%","2005",33.95
"Angola","Municipal water withdrawal as % of total withdrawal","%","1987",13.96
"Angola","Municipal water withdrawal as % of total withdrawal","%","2000",38.41
"Angola","Municipal water withdrawal as % of total withdrawal","%","2005",45.27
"Angola","Total water withdrawal per capita","m3/inhab/yr","1987",46.67
"Angola","Total water withdrawal per capita","m3/inhab/yr","2000",39.76
"Angola","Total water withdrawal per capita","m3/inhab/yr","2005",36.79
"Angola","Total freshwater withdrawal (primary and secondary)","10^9 m3/yr","1987",0.48
"Angola","Total freshwater withdrawal (primary and secondary)","10^9 m3/yr","2000",0.6404
"Angola","Total freshwater withdrawal (primary and secondary)","10^9 m3/yr","2005",0.7057
"Angola","Desalinated water produced","10^9 m3/yr","1990",0.0001
"Angola","Desalinated water produced","10^9 m3/yr","2000",0.0001
"Angola","Desalinated water produced","10^9 m3/yr","2005",0.0001
"Angola","Freshwater withdrawal as % of total renewable water resources","%","1987",0.3235
"Angola","Freshwater withdrawal as % of total renewable water resources","%","2000",0.4315
"Angola","Freshwater withdrawal as % of total renewable water resources","%","2005",0.4755
"Angola","Irrigation potential","1000 ha","1962",3700
"Angola","Irrigation potential","1000 ha","1967",3700
"Angola","Irrigation potential","1000 ha","1972",3700
"Angola","Irrigation potential","1000 ha","1977",3700
"Angola","Irrigation potential","1000 ha","1982",3700
"Angola","Irrigation potential","1000 ha","1987",3700
"Angola","Irrigation potential","1000 ha","1992",3700
"Angola","Irrigation potential","1000 ha","1997",3700
"Angola","Irrigation potential","1000 ha","2002",3700
"Angola","Irrigation potential","1000 ha","2007",3700
"Angola","Irrigation potential","1000 ha","2012",3700
"Angola","Irrigation potential","1000 ha","2013",3700
"Angola","Area equipped for full control irrigation: total","1000 ha","1975",80
"Angola","Area equipped for full control irrigation: total","1000 ha","2005",85.53
"Angola","Area equipped for full control irrigation: actually irrigated","1000 ha","1996",35
"Angola","Area equipped for full control irrigation: actually irrigated","1000 ha","2005",11.52
"Angola","% of area equipped for full control irrigation actually irrigated","%","2005",13.47
"Angola","Area equipped for irrigation: total","1000 ha","1975",80
"Angola","Area equipped for irrigation: total","1000 ha","2005",85.53
"Angola","Area equipped for irrigation: actually irrigated","1000 ha","1996",35
"Angola","Area equipped for irrigation: actually irrigated","1000 ha","2005",11.52
"Angola","% of the area equipped for irrigation actually irrigated","%","1994",29
